序号,完整音频,单句音频,句子文本,开始时间,结束时间
558,18sn1-9.mp3,../18sn/6-960.mp3,“张欣小姐，你这意思我就是那绿豆呗？那咱们对对眼怎么样？”,4547.06,4553.21
559,18sn1-9.mp3,../18sn/6-970.mp3,万帆说完就准备和张欣对眼，张欣咯咯笑着跑开了。,4554.58,4559.38
560,18sn1-9.mp3,../18sn/6-980.mp3,你想当绿豆让本小姐当王八？打得好算盘。,4560.05,4564.79
561,18sn1-9.mp3,../18sn/6-990.mp3,说话功夫两人就到了地铁车站那里的小市场，依然还是那对不知来自哪里的两口的摊子要了两碗拉面。,4565.71,4574.98
562,18sn1-9.mp3,../18sn/6-1010.mp3,”吃拉面的时候张欣问。,4580.67,4582.53
563,18sn1-9.mp3,../18sn/6-1020.mp3,“我上午本来就想去的，后来感觉时间不够就没去。”,4583.67,4588.64
564,18sn1-9.mp3,../18sn/6-1030.mp3,张欣一撇嘴：“,4588.64,4590.22
565,18sn1-9.mp3,../18sn/6-1050.mp3,“吃饭！饭都堵不住你的嘴，娘们家家就是话多。”,4590.22,4595.02
566,18sn1-9.mp3,../18sn/6-1070.mp3,？”张欣准备用筷子戳万帆。,4599.21,4601.4
567,18sn1-9.mp3,../18sn/6-1080.mp3,“不对？那叫你爷们家家，这回满意了吧。”,4602.53,4606.49
568,18sn1-9.mp3,../18sn/6-1090.mp3,张欣一口面汤差点喷出来，幸亏生生咽下去了，否则这人就丢大了。,4607.59,4614.37
569,18sn1-9.mp3,../18sn/6-1100.mp3,吃完饭后，两人坐一号线地铁过十三站在天安门西站下车，然后步行了一里多地来到了天安门。,4615.82,4625.0
570,18sn1-9.mp3,../18sn/6-1110.mp3,外地到京城来的人，天安门几乎是一个必经之地，看看祖国伟大首都中心是每一个国人心中的梦想。,4625.72,4636.64
571,18sn1-9.mp3,../18sn/6-1120.mp3,万帆也是第一次来天安门，上一世他没来过这里。,4637.32,4641.97
572,18sn1-9.mp3,../18sn/6-1130.mp3,其实上一世他都走到大栅栏了，到了大栅栏离天安门也就十分八分钟的路程，就是因为不清楚道路没有走到天安门，还特么差点走丢了。,4643.01,4655.82
573,18sn1-9.mp3,../18sn/6-1140.mp3,这一世他总算的圆了心中的梦想。,4656.84,4659.87
574,18sn1-9.mp3,../18sn/6-1150.mp3,站在天安门广场上，看到高高飘扬的五星红旗，一股自豪的感觉油然而生。,4660.97,4668.8
575,18sn1-9.mp3,../18sn/6-1160.mp3,万帆和张欣参观了天安门广场周围的景点，还在天安门广场上还照了几张像，照相的人还以为万帆和张欣是男女朋友，让两人并肩照了几张，其中还有一张让万帆搭着张欣的肩膀，弄的张欣小脸红红的。,4669.9,4688.9
576,18sn1-9.mp3,../18sn/6-1170.mp3,天安门这一圈晃荡完这就天近黄昏了，回程的时候两人没有再坐地铁而是坐五路公汽直接在石景山招待所门前下车了。,4690.19,4701.77
577,18sn1-9.mp3,../18sn/6-1180.mp3,待回到招待所的时候，万帆发现韩淼已经不在值班室里了，估计是下班了。,4702.43,4708.94
578,18sn1-9.mp3,../18sn/6-1190.mp3,万帆回到自己所住的地下室，屋里空荡荡的没有一个人。,4709.63,4714.4
579,18sn1-9.mp3,../18sn/6-1200.mp3,在这里住宿的人没有六七点钟是没有回来的。,4714.4,4718.09
580,18sn1-9.mp3,../18sn/6-1220.mp3,”万帆正准备躺着休息一会儿，刚分开没到十分钟的张欣又跑来了。,4723.69,4729.99
581,18sn1-9.mp3,../18sn/6-1230.mp3,她这一说，万帆的肚子就不争气地咕噜噜叫唤起来。,4730.83,4735.51
582,18sn1-9.mp3,../18sn/6-1240.mp3,晚饭万帆没准备去吃拉面，拉面也不是顿顿吃的玩意儿。,4735.84,4741.42
583,18sn1-9.mp3,../18sn/7-10.mp3,第七集,4741.42,4749.66
584,18sn1-9.mp3,../18sn/7-20.mp3,张欣带着他跑到一个离招待所大概有二百米远的小吃部，要了一盘豆腐皮炒青椒和一盘京酱肉丝，外加两碗米饭。,4752.12,4762.66
585,18sn1-9.mp3,../18sn/7-30.mp3,北晶的京酱肉丝和东北的京酱肉丝有很大的不同。,4763.24,4767.83
586,18sn1-9.mp3,../18sn/7-40.mp3,东北的京酱肉丝有切成两寸见方的豆腐皮好卷着肉丝吃，而北晶的京酱肉丝就没有豆腐皮。,4768.44,4777.56
587,18sn1-9.mp3,../18sn/7-50.mp3,吃着怎么都感觉不是那么回事儿。,4777.92,4780.53
588,18sn1-9.mp3,../18sn/7-60.mp3,两个人面对面坐在一张小桌子上像一对情侣一样卿卿我我地吃完了晚饭。,4781.49,4787.82
589,18sn1-9.mp3,../18sn/7-70.mp3,这一顿饭花了万帆二十元，虽然掏钱的时候万帆有点心疼，但是他倒能让张欣掏钱呀。,4788.82,4797.25
590,18sn1-9.mp3,../18sn/7-80.mp3,东北爷们出门吃饭让女人买单是相当跌份的事儿。,4797.84,4802.34
591,18sn1-9.mp3,../18sn/7-90.mp3,往回走的时候，街灯已经亮了起来，昏黄的灯光照在两人的身上月朦胧鸟朦胧。,4803.53,4811.57
592,18sn1-9.mp3,../18sn/7-100.mp3,张欣撕撕八八地要给万帆钱，小手暖呼呼的。,4811.96,4815.92
593,18sn1-9.mp3,../18sn/7-110.mp3,两人的手碰在一起似乎有电流通过，张欣似乎被电了一下，而万帆则没什么感觉。,4816.48,4824.34
594,18sn1-9.mp3,../18sn/7-120.mp3,他是过来人了，还到哪里去找电流？,4824.99,4828.53
595,18sn1-9.mp3,../18sn/7-140.mp3,”张欣低着头突然问出了这么一个问题。,4832.81,4835.84
596,18sn1-9.mp3,../18sn/7-150.mp3,“女朋友？呵呵！我才十八哪里来的女朋友。”,4837.32,4842.7
597,18sn1-9.mp3,../18sn/7-170.mp3,“你们那里结婚那么早呀？我们那里没这种现象，五年前还有二十多岁结婚的，现在不到二十五六没有结婚的。”,4847.25,4857.59
598,18sn1-9.mp3,../18sn/7-180.mp3,这是真的。,4858.97,4859.93
599,18sn1-9.mp3,../18sn/7-190.mp3,万帆也弄不明白渤海地区为什么会出现这种情况。,4860.05,4864.73
600,18sn1-9.mp3,../18sn/7-200.mp3,八十年代中期渤海这一代二十上下结婚还是正常的事情，但是到了九十年代初期这黄历就变了。,4865.37,4875.12
601,18sn1-9.mp3,../18sn/7-210.mp3,二十五岁以下几乎没有结婚的。,4875.54,4878.54
602,18sn1-9.mp3,../18sn/7-230.mp3,若说响应国家计划生育号召，东北三省绝对是走在全国前列的。,4882.84,4889.17
603,18sn1-9.mp3,../18sn/7-240.mp3,你说让生一个就生一个，你说晚婚就晚婚。,4889.77,4894.6
604,18sn1-9.mp3,../18sn/7-250.mp3,人这个东西不是越少就越好的，人没有了就等于什么都没有了。,4894.99,4901.12
605,18sn1-9.mp3,../18sn/7-260.mp3,十几年后东北的衰落不能不说和东北人少和老化有关。,4902.1,4907.83
606,18sn1-9.mp3,../18sn/7-280.mp3,这还是现在，再过几年结婚的岁数还要往后推，别的地区万帆不太清楚，反正渤海地区的青年都在二十七八结婚甚至三十左右。,4913.17,4926.36
607,18sn1-9.mp3,../18sn/7-290.mp3,上一世他结婚的时候就已经二十七岁了。,4927.24,4930.51
608,18sn1-9.mp3,../18sn/7-300.mp3,“张欣！那你有男朋友没有，按照你们那里的习俗，像你这样的再过两年就该结婚了，现在应该有对象了吧？”,4932.35,4943.13
609,18sn1-9.mp3,../18sn/7-310.mp3,张欣羞羞答答滴：“亲,4944.59,4946.24
610,18sn1-9.mp3,../18sn/7-330.mp3,“那祝贺你，争取找个白驴王子。”,4951.02,4953.72
611,18sn1-9.mp3,../18sn/7-350.mp3,“切！骑白马的不一定都是王子，也有可能是唐僧，你对和尚还有幻想？”,4958.33,4965.56
612,18sn1-9.mp3,../18sn/7-360.mp3,张欣挥起粉拳就要往万帆的身上招呼，万帆哈哈地撒腿就跑，一溜烟跑回了招待所。,4966.57,4974.07
613,18sn1-9.mp3,../18sn/7-370.mp3,今天出门走了一下午，万帆感觉腿有点酸胀浑身疲惫，他打算回到地下室就休息。,4975.43,4983.62
614,18sn1-9.mp3,../18sn/7-380.mp3,他下到地下室的时候，恰巧何曼玉从她的房间出来好像正要出去的样子。,4984.44,4991.4
615,18sn1-9.mp3,../18sn/7-390.mp3,“何姐！出去呀？”万帆打了个招呼。,4993.17,4997.4
616,18sn1-9.mp3,../18sn/7-410.mp3,。”何曼玉眉飞色舞地说。,5001.08,5003.27
617,18sn1-9.mp3,../18sn/7-420.mp3,看她眉飞色舞的样子不会是勾引上那个下雨老师了吧？,5004.13,5009.5
618,18sn1-9.mp3,../18sn/7-430.mp3,一瞬间万帆心里竟然冒出这么个古怪的想法。,5010.54,5014.65
619,18sn1-9.mp3,../18sn/7-440.mp3,万帆的想法一点没错，何曼玉今晚还真是去和童夏宇约会。,5015.48,5022.2
620,18sn1-9.mp3,../18sn/7-450.mp3,昨天万帆的一番话还真让她茅塞顿开，反正她本身也不时什么贞洁烈妇，能发表作品做出点牺牲也不时不能接受的问题。,5023.05,5035.01
621,18sn1-9.mp3,../18sn/7-460.mp3,白天她找了个机会到了童夏宇的办公室，在假装请教作品的时候仿佛无意间在童夏宇的穿着短袖的手臂上像微风轻拂般触摸了一下。,5035.79,5048.78
622,18sn1-9.mp3,../18sn/7-470.mp3,只触摸一下对方会认为是无意的，可能不会引起注意，但如果来第二下就可以引起对方注意了。,5049.55,5058.91
623,18sn1-9.mp3,../18sn/7-480.mp3,当还有第三次，基本只要不是脑袋里有虫基本上就明白怎么回事儿了。,5059.56,5066.79
624,18sn1-9.mp3,../18sn/7-490.mp3,当何曼玉的手指第三次在童夏宇的手臂上轻轻拂过的时候，有些事情就可意会不可言传了。,5067.73,5076.94
625,18sn1-9.mp3,../18sn/7-500.mp3,这时他们只需要一个单独的机会就能开放出绚丽的花朵。,5077.58,5083.25
626,18sn1-9.mp3,../18sn/7-510.mp3,何曼玉今晚就是准备去鲜花怒放的，就怕童夏宇没有那个动力。,5083.96,5090.26
627,18sn1-9.mp3,../18sn/7-520.mp3,万帆回到地下室，发现今晚住在这里的人都在。,5090.29,5095.69
628,18sn1-9.mp3,../18sn/7-530.mp3,刘语堂和郝小北原本是住在这间地下室的，但是嫌弃地下室的条件不好就住了一晚就转移到地面上去了。,5096.3,5105.42
629,18sn1-9.mp3,../18sn/7-540.mp3,他俩空出的床位就住进来那个自西山省的叫郑奇的作者，还有一个是一个到京城来上访的人。,5106.32,5116.76
630,18sn1-9.mp3,../18sn/7-550.mp3,郑奇就是那个和何曼玉发生过故事的人，三十几岁的年纪，两个眼睛老是闪烁不定，活像一个人贩子。,5117.92,5127.83
631,18sn1-9.mp3,../18sn/7-560.mp3,这个上访的人有点像《祝福》里的祥林嫂，逢人就说我真傻真的…………不对！是逢人就说他的冤屈。,5128.66,5139.49
632,18sn1-9.mp3,../18sn/7-570.mp3,此时，‘祥林嫂’正在对郑奇诉说他那不知真假的冤屈故事，颇有点声泪俱下的韵味。,5140.35,5148.06
633,18sn1-9.mp3,../18sn/7-580.mp3,郑奇听得津津有味，估计是准备拿对方的故事做素材，写一部小说什么的。,5148.85,5155.12
634,18sn1-9.mp3,../18sn/7-590.mp3,另外三人有一位到京城出差的企业采购员，另外两人是一对到京城来看病的父子俩。,5155.84,5165.02
635,18sn1-9.mp3,../18sn/7-600.mp3,万帆一听那个蒙冤者又在讲他的故事，当即转身就走出了地下室。,5165.84,5171.87
636,18sn1-9.mp3,../18sn/7-610.mp3,这个蒙冤者住进地下室两天，这个故事估计都讲了十多遍，他可没兴趣接受这种蹂躏人的故事。,5172.83,5182.46
637,18sn1-9.mp3,../18sn/7-620.mp3,看看时间才晚上八点半，万帆决定出去坐一会儿，等这货把故事讲完再回来。,5183.88,5191.41
638,18sn1-9.mp3,../18sn/7-630.mp3,万帆上到一楼，准备出招待所的时候，意外地发现韩淼又坐在值班室里，不过这回不是她一个人还多了一个女孩。,5192.22,5203.05
639,18sn1-9.mp3,../18sn/7-640.mp3,那个女孩没有韩淼漂亮，但是皮肤很白，像白人皮肤那样白。,5203.79,5209.76
640,18sn1-9.mp3,../18sn/7-650.mp3,“全是水妹子，你怎么晚上又来了？我还以为你值白班呢。”,5211.49,5216.08
641,18sn1-9.mp3,../18sn/7-670.mp3,这是什么值班法？,5221.03,5222.62
642,18sn1-9.mp3,../18sn/7-680.mp3,韩淼对着万帆翻了一个白眼：“,5223.37,5225.62
643,18sn1-9.mp3,../18sn/7-700.mp3,“我是想请了，但是你没有了呀，我以为你下班回家了，就自己去吃了。”,5231.1,5237.13
644,18sn1-9.mp3,../18sn/7-720.mp3,。”韩淼口是心非。,5242.02,5243.73
645,18sn1-9.mp3,../18sn/7-730.mp3,她的肚子现在怕是比猪肚子还圆。,5243.73,5247.18
646,18sn1-9.mp3,../18sn/7-740.mp3,“呵呵！你真没吃呀？我请你你敢去吗？你就不怕我趁天黑把你卖了？”,5248.79,5257.11
647,18sn1-9.mp3,../18sn/7-760.mp3,“这是你自己说的你是死人，我可没逼你。”,5262.84,5265.63
648,18sn1-9.mp3,../18sn/7-780.mp3,另一个女孩叫李梅。,5270.37,5272.59
649,18sn1-9.mp3,../18sn/7-790.mp3,李梅虽然看着单纯，但是一点都不单纯，她可没听韩淼忽悠，只是坐在那里看着万帆，嘴角挂着浅浅的笑。,5273.29,5282.95
650,18sn1-9.mp3,../18sn/7-820.mp3,李梅疑惑地看着万帆：“,5289.19,5291.14
651,18sn1-9.mp3,../18sn/7-840.mp3,万帆适当地接过话：“当然是真的，告诉你湘港娱乐圈的事儿我如数家珍，不信你们可以随便问。”,5295.99,5306.9
652,18sn1-9.mp3,../18sn/7-860.mp3,一看这货就像满嘴跑火车的。,5312.4,5315.19
653,18sn1-9.mp3,../18sn/7-870.mp3,就这问题呀！,5315.55,5316.81
654,18sn1-9.mp3,../18sn/7-880.mp3,她如果问别人万帆说不定还真不一定能想起来，要说成龙，别说明年演什么电影，就是把接下来十年他都拍了什么电影都说出来他都一点不带磕巴的。,5317.55,5332.16
655,18sn1-9.mp3,../18sn/7-890.mp3,“你这问题一点没有难度，告诉你吧，成龙明年一定要拍的电影是《飞鹰计划》，还有一部计划拍的片子，但是什么暂时还不清楚。”,5334.16,5347.14
656,18sn1-9.mp3,../18sn/7-900.mp3,九二年成龙拍了两部片子，除《飞鹰计划》外，另一部片子是《超级警察》。,5348.45,5354.9
657,18sn1-9.mp3,../18sn/7-910.mp3,对于万帆的话韩淼和李梅半信半疑，毕竟将来的事情有很大的不确定性，她们怀疑万帆是胡说八道。,5355.55,5365.62
658,18sn1-9.mp3,../18sn/7-930.mp3,刘德华的电影事业远远早于他的歌唱事业。,5371.0,5374.84
659,18sn1-9.mp3,../18sn/7-940.mp3,他进入演唱领域是一九八五年，重心转移到唱歌上则是一九八八年。,5375.32,5381.89
660,18sn1-9.mp3,../18sn/7-950.mp3,说实话，在九零年以前，内地人对他的唱歌事业还真没啥印象。,5382.42,5388.72
661,18sn1-9.mp3,../18sn/7-960.mp3,他被内地人所知是因为今年早些时候的歌曲《一起走过的日子》，再就是明年出的歌曲《谢谢你的爱》。,5389.2,5398.77
662,18sn1-9.mp3,../18sn/7-970.mp3,若没有这两首歌的出现，估计在唱歌上他还是个路人甲。,5400.0,5405.25
663,18sn1-9.mp3,../18sn/7-980.mp3,“刘德华明年会出很多歌，但具体有什么歌曲我可不清楚，人家这是商业秘密，岂能随随便便告诉别人。”,5407.22,5417.95
664,18sn1-9.mp3,../18sn/7-990.mp3,韩淼撇嘴：“,5419.47,5420.7
665,18sn1-9.mp3,../18sn/7-1020.mp3,！”李梅附和。,5424.96,5426.22
666,18sn1-9.mp3,../18sn/7-1040.mp3,啊？《谢谢你的爱》今年就出来了？这不科学呀！,5432.85,5438.21
667,18sn1-9.mp3,../18sn/7-1050.mp3,万帆非常清楚地记得这首歌是九二年才出来的，这首歌才让内地人对刘德华有了全面的认知。,5438.84,5448.17
668,18sn1-9.mp3,../18sn/7-1060.mp3,但是怎么九一年八月份它就跑出来了？,5448.73,5452.57
669,18sn1-9.mp3,../18sn/7-1070.mp3,这个自己还真的不清楚，韩淼准确的说出这首歌的名字，可见这首歌是真的提前跑出来了。,5453.58,5461.71
670,18sn1-9.mp3,../18sn/7-1080.mp3,“当然知道了！我不是说了乡港娱乐圈就没有我不知道的事情，不就是那首抱刘继芬吗？”,5463.77,5471.46
671,18sn1-9.mp3,../18sn/7-1100.mp3,？”韩淼和李梅面面相觑。,5476.22,5478.29
672,18sn1-9.mp3,../18sn/8-10.mp3,第八集,5485.07,5486.36
673,18sn1-9.mp3,../18sn/8-20.mp3,什么情况？,5488.73,5489.78
674,18sn1-9.mp3,../18sn/8-30.mp3,“你们知道这首歌是写给谁的吗？”万帆马上调整战略，反客为主。,5491.34,5498.02
675,18sn1-9.mp3,../18sn/8-40.mp3,这个问题让两个丫头片子傻眼。,5498.47,5501.62
676,18sn1-9.mp3,../18sn/8-60.mp3,“不知道了吧，告诉你们这首歌是写一个叫刘继芬的女人的。”,5505.97,5511.21
677,18sn1-9.mp3,../18sn/8-80.mp3,！”两个女孩一起否认。,5515.3,5517.01
678,18sn1-9.mp3,../18sn/8-90.mp3,“啥叫胡扯呀，那是你们水平低没听出来，你们听听这一句。”,5518.34,5523.95
679,18sn1-9.mp3,../18sn/8-100.mp3,万帆就把这首歌的开头一段唱了一遍，用的是模仿刘德华的声音。,5525.48,5531.24
680,18sn1-9.mp3,../18sn/8-110.mp3,可以说这些明星的嗓音里刘德华的嗓音是最好学的一个，几乎人人都能学上来。,5532.02,5539.16
681,18sn1-9.mp3,../18sn/8-120.mp3,万帆的模仿也是很有几分功力的。,5539.78,5542.81
682,18sn1-9.mp3,../18sn/8-130.mp3,“…………多情暂且…………抱…………刘继芬。听清楚没有？抱刘继芬。”,5544.57,5553.58
683,18sn1-9.mp3,../18sn/8-140.mp3,两个女孩面面相觑，咦？好像真是那么回事儿。,5554.64,5559.04
684,18sn1-9.mp3,../18sn/8-150.mp3,“刘继芬是谁？”,5559.04,5559.4
685,18sn1-9.mp3,../18sn/8-160.mp3,“这个问题我就不便于透露了，这关系到明星的隐私，我要是胡说八道会被人家告上法庭的。”,5563.72,5571.37
686,18sn1-9.mp3,../18sn/8-180.mp3,“胡说啥呀！,5576.83,5578.12
687,18sn1-9.mp3,../18sn/8-190.mp3,本来这首歌就是写给刘继芬的，后期刘德华要发歌的时候觉得这句歌词没什么意义就改成了保留几分。”,5578.42,5587.03
688,18sn1-9.mp3,../18sn/8-200.mp3,万帆一顿瞎解释。,5587.03,5590.51
689,18sn1-9.mp3,../18sn/8-210.mp3,两个女孩貌似被唬住了。,5591.13,5593.23
690,18sn1-9.mp3,../18sn/8-220.mp3,但是让万帆郁闷的事情发生了，两个女孩对刘继芬的兴趣没超过三秒，一转脸倒是对他的嗓子发生了兴趣。,5593.41,5603.52
691,18sn1-9.mp3,../18sn/8-240.mp3,？”李梅首先提议。,5607.55,5608.99
692,18sn1-9.mp3,../18sn/8-260.mp3,像啥呀，那是学的。,5614.66,5617.03
